project_id_original,project_id,researcher,title,institution,award_amount
CB-2016,287217,KEILA ISAAC OLIVE,Desarrollo de agentes de reconocimiento específico teragnósticos basados en lipoproteínas de alta densidad.,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,1070000
CB-2016,287225,FABIAN FERNANDEZ LUQUEÑO,"Mecanismos físicos, químicos y biológicos a través de los cuales las nanopartículas de  ¿-Fe2O3, ZnO y TiO2 alteran la germinación, el crecimiento, desarrollo y rendimiento de maíz, frijol y girasol",Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional. / Unidad Saltillo,2000000
CB-2016,287235,MARTHA ROCIO MORENO JIMENEZ,Efecto biológico de fracciones fitoquímicas parcialmente purificadas por UF/C a partir de Infusiones de Q. eduardii: Estudio mecanístico de actividades antiinflamatorias y anticancerígenas en modelos celulares in vitro,INSTITUTO TECNOLÓGICO DE DURANGO,1350000
CB-2016,287237,JAVIER YANEZ MENDIOLA,"Respuestas fisiológicas y comportamentales del abulón azul (Haliotis fulgens, Philippi 1845), ante estrés térmico, por hipoxia y efecto simultáneo: evaluación por fisiología, bioquímica y optoelectrónica",CIATEC AC,1980000
CB-2016,287242,RAMIRO VALLEJO RODRIGUEZ,Degradación de contaminantes emergentes presentes en agua utilizando un proceso de ozonización catalítica con materiales naturales,"CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISEÑO DEL ESTADO DE JALISCO, A.C.",1300000
CB-2016,287245,MARIA CRISTINA IBARRA ALONSO,ESTUDIO FUNDAMENTAL DE LA LIBERACIÓN CONTROLADA DE CURCUMINA EN BIOMATERIALES A BASE DE CERÁMICOS (SIO2 Y TIO2) / NANOCELULOSA,UNIVERSIDAD AUTONOMA DE COAHUILA,1287000
CB-2016,287250,JOSE DEL TRONCO PAGANELLI,Patrimoniarquías: El ejercicio del presupuesto en las democracias subnacionales de México y Argentina,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES (SEDE MEXICO),1511000
CB-2016,287254,ROSALBA TRONCOSO ROJAS,Reconocimiento molecular de oligosacáridos de quitina fúngica en frutos de tomate (Solanum lycopersicum) y su participación en la activación de rutas de señalización,CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO AC,1372000
CB-2016,287294,OLGA ALICIA CALLEJAS NEGRETE,Organización y dinámica del citoesqueleto microtubular del hongo entomopatógeno Metarhizium anisopliae en relación con las actividades biopesticida y promotora del crecimiento de plantas de este hongo.,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, BAJA CALIFORNIA.",1435000
CB-2016,287302,MARTHA LILIANA GIRALDO RODRÍGUEZ,Maltrato en la vejez: prevalencia y factores de riesgo. Un estudio de cohorte,SECRETARIA DE SALUD / INSTITUTO NACIONAL DE GERIATRIA,1999931
CB-2016,287315,EVGENY KUZIN  ,Efectos de polarización de luz en proceso de formación de los pulsos en laseres de amarre de modos y propagación no lineal en fibras ópticas.,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,2000000
CB-2016,287347,ADOLFO MARTINEZ PALOMO,Microscopía electrónica de alta resolución en el estudio de parásitos y virus de importancia médica,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,1300000
CB-2016,287405,MARIA CRISTINA VELASQUILLO MARTINEZ,Papel de la señalización Wnt en el fenotipo de los fibroblastos mantenidos sobre estructuras nanométricas,SECRETARIA DE SALUD / INSTITUTO NACIONAL DE REHABILITACION,990740
CB-2016,287457,JORGE RUIZ GARCIA,DESARROLLO DE UN NUEVO MÉTODO PARA EVALUAR LA RESILIENCIA DE EDIFICIOS ANTE EVENTOS SÍSMICOS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,1186000
CB-2016,287479,IVAN MAURICIO AMAYA CONTRERAS,FEATURE TRANSFORMATION FOR IMPROVING CHARACTERIZATION OF COMBINATORIAL OPTIMIZATION PROBLEMS,"CAMPUS MONTERREY, INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY",739304
CB-2016,287521,VICTOR HUGO GUTIERREZ PEREZ,PRODUCCIÓN DE PLOMO A PARTIR  DE LA REDUCCIÓN DIRECTA DE MINERALES DE PLOMO,Instituto Politécnico Nacional,1193885
CB-2016,287523,LUIS ENRIQUE GARZA GAONA,"Transformaciones espectrales de polinomios ortogonales escalares, matriciales y multivariados",UNIVERSIDAD DE COLIMA,565000
CB-2016,287537,CESAR ORTEGA SANTANA,Caracterización bioquímica y genética de los agentes bacterianos que causan las enfermedades emergentes que afectan a peces de México.,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,1999800
CB-2016,287598,MARIA EUGENIA LOPEZ ARELLANO,"Caracterización proteómica, búsqueda de péptidos bioactivos y análisis de expresión génica a partir de productos de secreción del nematodo  Haemonchus placei","INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIAS",2000000
CB-2016,287605,EDITH HERNANDEZ MENDEZ,La retroalimentación correctiva oral en las clases de inglés: un estudio a partir de la práctica y de las actitudes,UNIVERSIDAD DE QUINTANA ROO,417200
CB-2016,287607,CARLOS ALBERTO LOPEZ GONZALEZ,Evaluación de la conectividad  funcional de un carnívoro en un paisaje fragmentado en el Centro de México.,UNIVERSIDAD AUTONOMA DE QUERETARO,557000
CB-2016,287614,RIGOBERTO GONZALEZ PIÑA,Expresión de las enzimas biosintéticas de noradrenalina en el puente y su relación con los niveles de noradrenalina cerebelar en un modelo experimental de recuperación funcional motora después del daño cerebral.,SECRETARIA DE SALUD / INSTITUTO NACIONAL DE REHABILITACION,1992680
CB-2016,287615,JUAN GABRIEL VIGUERAS RAMIREZ,Análisis del secretoma y enzimas CAZymes-FOLymes de Leucoagaricus gongylophorus durante la degradación de sustratos lignocelulósicos en cultivo sólido,UNIVERSIDAD AUTONOMA METROPOLITANA / UNIDAD CUAJIMALPA,1299500
CB-2016,287622,ANDRES DANIEL DUARTE  ,Aplicaciones de las explosiones de Nash en teoría de singularidades.,"UNIVERSIDAD AUTONOMA DE ZACATECAS ""FRANCISCO GARCIA SALINAS""",110000
CB-2016,287673,LILIANA BEATRIZ SOSA COMPEAN,Correlación entre la conectividad topológica del entramado urbano y las zonas que se identifican como comunidad en el imaginario urbano.,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1500000
CB-2016,287677,DAVID ALEJANDRO LOPEZ DE LA MORA,"Desarrollo de un apósito biocompatible de liberación prolongada de quitosana cargado con Ketanserina y nanopartículas de oro, plata y cobre como coadyuvante en la regeneración e inmunomodulación de heridas no traumáticas",UNIVERSIDAD DE GUADALAJARA,1500000
CB-2016,287726,JUAN PABLO PINZÓN ESQUIVEL,Sistemática y filogeografía del complejo Tillandsia ionantha (Bromeliaceae) bajo el paradigma de la taxonomía integrativa,UNIVERSIDAD AUTONOMA DE YUCATAN,1500000
CB-2016,287762,LETICIA NICOLAS TOLEDO,El consumo de sacarosa afecta el patrón conductual copulatorio y fertilidad en la rata macho,UNIVERSIDAD AUTONOMA DE TLAXCALA,900000
CB-2016,287764,FELIPE GARCIA RAMOS AGUILAR,Isomorfismos  a dinamicas en grupos,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,750000
CB-2016,287765,PERLA LUCIA ORDONEZ BAQUERA,CAMBIOS EN EL METATRANSCRIPTOMA RUMINAL POR EL USO DE Moringa oleifera COMO NUEVA ALTERNATIVA NATURAL EN LA SUPLEMENTACIÓN ANIMAL,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,1500000
CB-2016,287818,JOSE ERNESTO OLVERA GONZALEZ,CARACTERIZACIÓN DE LA RADIACIÓN ARTIFICIAL PULSADA Y MULTI-ESPECTRALCON TECNOLOGÍA LED PARA INCREMENTAR EL POTENCIAL BIOLÓGICO DE PLANTAS CON INTERÉS AGRONÓMICO,Instituto Tecnológico de Pabellón de Arteaga,3106000
CB-2016,287852,JUAN ZARATE MEDINA,Síntesis y Procesamiento de Cerámicos Multifuncionales Vía Spray Dryer.,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,1594447
CB-2016,287899,AGUSTIN ROBLES BERMUDEZ,"Diversidad de ambrosiales (Coleoptera: Curculionidae: Scolytinae) en especies vegetales y sus enemigos naturales en Nayarit, México","CENTRO NAYARITA DE INNOVACIÓN Y TRANSFERENCIA DE TECNOLOGÍA, A.C.",2000000
CB-2016,287912,ELENA ZAMBRANO GONZALEZ,Intervención con la bacteria probiótica Leuconostoc mesenteroides subsp. mesenteroides SD23 en la obesidad materna de la rata: beneficio en el metabolismo de las crías,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,1949000
CB-2016,287926,LORENA MORENO VILET,Influencia del ambiente químico y estructura molecular en la separación por tamaños de carbohidratos neutros a través de Ultrafiltración fina,"CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISEÑO DEL ESTADO DE JALISCO, A.C.",1499800
CB-2016,287927,ROBERTO OLAYO GONZALEZ,MODELOS DE DOSIFICACIÓN PARA ARREGLOS POLIMÉRICOS COMPLEJOS EN BASE A ELECTROHILADO.,UNIVERSIDAD AUTONOMA METROPOLITANA / UNIDAD IZTAPALAPA,1585000
CB-2016,287929,JOHN PAUL DELANO FRIER,"TREALOSA 6-FOSFATO (T6P) SINTASAS DE LA CLASE II: CARACTERIZACIÓN
FUNCIONAL DE UNA SUBFAMILIA GÉNICA CUYOS PRODUCTOS HAN PERDIDO LA CAPACIDAD DE SÍNTESIS DE T6P EN Arabidopsis thaliana",Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional. / Unidad Irapuato,2000000
CB-2016,287954,JORGE ROMERO GARCIA,Hematina soportada en capas de nitruro de carbono nanoestructuradas: Catalizador biomimético para la síntesis de polianilina,"CENTRO DE INVESTIGACION EN QUIMICA APLICADA, A.C.",2000000
CB-2016,287959,MOISES RUBIO OSORNIO,Estudio del efecto del cobre como posible alternativa terapéutica en un modelo animal de la enfermedad de Parkinson por acumulación intraneuronal de hierro liberado a partir de nanoestructuras de SiO2-FeSO4.,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,1878000
CB-2016,287972,MARIANO GUTIERREZ ROJAS,"Biodisponibilidad de contaminantes orgánicos en suelos, efecto de la naturaleza química de la materia orgánica",UNIVERSIDAD AUTONOMA METROPOLITANA/UNIDAD IZTAPALAPA,1700000
CB-2016,288069,LUIS ANTONIO ORTIZ FRADE,EFECTO DE LA INTERACCIÓN MOLECULAR GLUCOSA OXIDASA-MEDIADOR EN SUS PROCESOS DE TRANSFERENCIA ELECTRÓNICA EVIDENCIADA CON TÉCNICAS ESPECTROSCÓPICAS Y ESPECTROELECTROQUÍMICAS DE  DICROÍSMO CIRCULAR UV-VIS,CENTRO DE INVESTIGACION Y DESARROLLO TECNOLOGICO EN ELECTROQUIMICA SC,870000
CB-2016,288101,PHAEDRA SURIEL SILVA BERMUDEZ,El papel de las propiedades físicas y químicas de recubrimientos de óxidos metálicos biocompatibles en la diferenciación selectiva de células troncales mesenquimales: desarrollo de modificaciones superficiales para la potencial generación de implantes os,SECRETARIA DE SALUD / INSTITUTO NACIONAL DE REHABILITACION,1400000
CB-2016,288161,RENE CABRAL TORRES,"Metodología para la evaluación de la sostenibilidad fiscal y el endeudamiento público de los estados y municipios de México, 1995-2016","CAMPUS MONTERREY, INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY",838348
CB-2016,288174,ALEJANDRO GARCÍA MACÍAS,"Conectividad, movilidad y geografía de redes personales: Identificación de tipologías y análisis de su impacto en la inclusión y exclusión sociales de los jóvenes de las zonas urbanas del Centro-Occidente de México (COM-GeoRed).",UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,1979500
CB-2016,288195,ROSA MARIA OLIART ROS,Estudios estructurales y evaluación de capacidades catalíticas del sistema de enzimas lipolíticas termoalcalófilas de Geobacillus thermoleovoransCCR11,INSTITUTO TECNOLÓGICO DE VERACRUZ,1950000
CB-2016,288207,MONA KASSEM  ,Rendimiento fotosintético y expresión genética de proteínas involucradas en la ruta de biosíntesis de hule en plántulas de guayule dopadas con nanotubos de carbono,"CENTRO DE INVESTIGACION EN QUIMICA APLICADA, A.C.",1250000
CB-2016,288211,HIRAM ROSALES NANDUCA,"Análisis de la condición corporal, la conducta reproductiva y el crecimiento de ballenas jorobadas en dos zonas de agregación en el Pacífico de México.",UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA SUR,1397400
CB-2016,288246,GOPAL MURUGAN  ,Systematics and Phylogeography of coastal amphidromous species of Macrobrachium (Crustacea: Decapoda: Palaemonidae) from the Atlantic and Pacific slopes of Mexico: Testing Anger's vicariant diversification hypothesis,CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE SC,1865000
CB-2016,288306,MIGUEL BETANCOURT LOZANO,"¿Toxicidad transgeneracional del glifosato en el pez cebra (Danio rerio)?:  efectos moleculares, reproductivos y poblacionales.",CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO AC,1700000
CB-2016,288344,ROMEO HUMBERTO DE COSS GOMEZ,"Estructura electrónica y magnetismo de impurezas
en materiales de baja dimensionalidad.",Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional. / Unidad Mérida,1007719
CB-2016,288403,ANGELA AVILA FERNANDEZ,Efecto de la región N-terminal de las b-fructofuranosidasas bifidobacterianas en las propiedades bioquímicas de estas enzimas y en su interacción con el sustrato,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,1500000
CB-2016,288470,CARLOS RENATO VAZQUEZ TOPETE,"Análisis y síntesis de control de seguimiento para redes de Petri, basado en observación parcial y enfoque distribuido.","CAMPUS GUADALAJARA, INSTITUTO TECNOLOGICO Y ESTUDIOS SUPERIORES DE MONTERREY",1146160
CB-2016,288512,LAURO ALBERTO AVILA LUNA,"PARTICIPACIÓN DOPAMINÉRGICA ESTRIATAL VÍA RECEPTORES D1, EN LA RECUPERACIÓN DE LAS SECUELAS MOTORAS INDUCIDAS POR LA LESIÓN CEREBRAL",SECRETARIA DE SALUD / INSTITUTO NACIONAL DE REHABILITACION,1432174
CB-2016,288559,MARIANA TERAN FUENTES,"DEL CONSTITUCIONALISMO LIBERAL AL CONSTITUCIONALISMO SOCIAL. TIERRA, AGUA Y SOCIEDAD EN ZACATECAS, 1846-1940","UNIVERSIDAD AUTONOMA DE ZACATECAS ""FRANCISCO GARCIA SALINAS""",700000
CB-2016,288572,HAGGEO DESIRENA ENRIQUEZ,Desarrollo de nuevos fósforos para iluminación de estado sólido con alta reproducción de índice de color (CRI) y alta eficacia luminosa,CENTRO DE INVESTIGACIONES EN OPTICA AC,1224000
CB-2016,288574,SILVESTRE DE JESUS ALAVEZ ESPIDIO,Relevancia de la homeostasis proteica en el efecto de los principales geroprotectores en el nematodo C. Elegans.,UNIVERSIDAD AUTONOMA METROPOLITANA / UNIDAD LERMA,1376000
CB-2016,288594,EDGAR IVAN JIMENEZ RUIZ,Efecto de una dieta con inclusión de harina de subproducto de mango y jamaica sobre marcadores bioquímicos y génicos relacionados al estrés oxidativo en tilapia (Oreochromis niloticus) inducido por alteraciones en la calidad del agua,"CENTRO NAYARITA DE INNOVACIÓN Y TRANSFERENCIA DE TECNOLOGÍA, A.C.",1500000
CB-2016,288605,CARLOS VILLASEÑOR MORA,Estudio del uso de termografía pulsada en el diagnostico de neuropatía periférica en paciente diabéticos,UNIVERSIDAD DE GUANAJUATO,1237605
CB-2016,288612,BERENICE ILLADES AGUIAR,ANÁLISIS DE LAS INTERACCIONES MOLECULARES ENTRE LAS ONCOPROTEÍNAS E6 Y E7 DEL VPH 16 Y SUS VARIANTES GÉNICAS CON SUS PROTEÍNAS BLANCO.,UNIVERSIDAD AUTONOMA DE GUERRERO,1984000
CB-2016,288665,MAGDALENA ELIZABETH BERGES TIZNADO,"Investigación integral en peces condrictios de profundidad del alto Golfo de California: interrelación entre biología, metales, metaloides y lípidos.",UNIVERSIDAD POLITECNICA DE SINALOA,1197288
CB-2016,288670,ANGEL GABRIEL ANDRADE REATIGA,INCERTIDUMBRE DE RUIDO EN SISTEMAS DE RADIO COGNOSCITIVO,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,942500
CB-2016,288682,JOSE DE JESUS KU HERRERA,Estudio de la relación estructura-propiedades multifuncionales de compuestos jerárquicos basados en una resina epóxica reforzada con fibras de carbono superficialmente modificadas con nanopartículas de BaTiO3,"CENTRO DE INVESTIGACION EN QUIMICA APLICADA, A.C.",1500000
CB-2016,288690,ANDRES LIRA NORIEGA,El papel del nicho ecológico y los refugios pleistocénicos en el mantenimiento de la diversidad genética de una planta hemiparásita del Desierto Sonorense,"INSTITUTO DE ECOLOGIA, A.C.",1490000
CB-2016,288716,TEODORO ESPINOSA SOLARES,Engineering methanogenic microbiomes to maximize bioenergy production from diverse biomass substrates,UNIVERSIDAD AUTONOMA CHAPINGO,1567800
CB-2016,288718,JOEL ALBERTO MORENO HERRERA,Muros confinados de concreto celular de autoclave sujetos a cargas laterales,UNIVERSIDAD AUTONOMA DE YUCATAN,904000
CB-2016,288802,ERASTO ARMANDO ZARAGOZA CONTRERAS,Nuevos monómeros heterofuncionales para la síntesis de copolímeros en bloque vía RAFT acoplados con polianilina sal de emeraldina base,CENTRO DE INVESTIGACION EN MATERIALES AVANZADOS SC,1906000
CB-2016,288806,DONNA MARIE KABALEN VANEK,"La mujer en la cultura trasnacional de la frontera norte México-Estados Unidos: las prácticas de lo escrito, 1850-1950","CAMPUS MONTERREY, INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY",507000
CB-2016,288845,OCTAVIO COTA ARRIOLA,"Sistemas de Biorremediación Ambiental: Caracterización, Mecanismos de Acción y Eficiencia Biocatalítica de Enzimas Inmovilizados en Nanocompositos de Quitosano",UNIVERSIDAD ESTATAL DE SONORA,1500000
CB-2016,288847,JOSE MANUEL VALENZUELA ARCE,Las ciudades santuario como fronteras emergentes. Dinámicas transnacionales y espacios vividos de mexicanos indocumentados en Estados Unidos.,EL COLEGIO DE LA FRONTERA NORTE AC,3043610
CB-2016,288856,SHIHAI DONG  ,Enfoque de independencia de dispositivos en información cuántica,Instituto Politécnico Nacional,698000
CB-2016,288875,REYDEZEL TORRES TORRES,Análisis de la propagación de radiación electromagnética de microondas guiada en materiales anisótropos,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,993700
CB-2016,288942,JULIETA SANDRA CUEVAS ROMERO,Estudio del Ácido Glicirricínico incorporado en un complejo inmunoestimulante como adyuvante potencial para proteínas recombinantes,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIAS",1965000
CB-2016,288946,ALFREDO CUECUECHA MENDOZA,"Tecnología móvil, habilidades empresariales y acceso a servicios financieros",EL COLEGIO DE TLAXCALA AC,2000000
CB-2016,289026,LUIS FERNANDO LARES JIMENEZ,Proteómica de los antígenos de superficie de Balamuthia mandrillaris,INSTITUTO TECNOLÓGICO DE SONORA,1500000
CB-2016,289036,ADRIANA MARCELA MEZA CALLEJA,Hogares de retorno. La situación y experiencia de las personas adultas mayores ante la migración internacional de retorno en Michoacán.,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,581000
CB 2017-2018,A1-S-10037,ANDREA CUCINA,Movilidad demográfica en Meso- y Centroamérica en época prehispánica: análisis isotópico y de morfología dental,UNIVERSIDAD AUTONOMA DE YUCATAN,1782517
CB 2017-2018,A1-S-10064,MAGDALENA GUERRA CRESPO,Desarrollo de una nueva estrategia de diferenciación de células troncales pluripotentes humanas trasplantadas en un modelo de enfermedad de Parkinson.,UNAM - INSTITUTO DE FISIOLOGÍA CELULAR,1999103
CB 2017-2018,A1-S-10079,GUILLERMO QUIJANO GOVANTES,ESTUDIO FUNDAMENTAL DE LA OXIDACIÓN BIOLÓGICA DE METANO ACOPLADA A LA REDUCCIÓN DE NITRATO,UNAM - INSTITUTO DE INGENIERÍA,1500000
CB 2017-2018,A1-S-10088,JOSE RAMON GAXIOLA CAMACHO,DESARROLLO E IMPLEMENTACIÓN DE METODOLOGÍA ALTERNATIVA PARA EL CÁLCULO DE CONFIABILIDAD ESTRUCTURAL DE EDIFICIOS SOMETIDOS A TERREMOTOS CONSIDERANDO NIVELES DE DESEMPEÑO,UNIVERSIDAD AUTONOMA DE SINALOA,1472457
CB 2017-2018,A1-S-10101,MARIA CRISTINA REGINA FERNANDEZ MEJIA,Identificación de moléculas y mecanismos participantes en los cambios morfológicos y funcionales de los islotes pancreáticos maternos en la post-lactancia,UNAM - INSTITUTO DE INVESTIGACIONES BIOMÉDICAS,2000000
CB 2017-2018,A1-S-10112,ERNESTO PEREZ CHAVELA,Dinámica de partículas en espacios de curvatura constante,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,698000
CB 2017-2018,A1-S-10457,MONICA ALICIA CLAPP JIMENEZ LABORA,"Métodos Geométricos y Dinámicos en Ecuaciones Diferenciales No Lineales, Parte 2",UNAM - INSTITUTO DE MATEMÁTICAS,1104000
CB 2017-2018,A1-S-10463,MIRIAM RODRIGUEZ SOSA,Estudio Longitudinal de Mecanismos Inmuno-Reguladores Asociados a MIF en el Cáncer Colorrectal Experimental,UNAM - FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,1944600
CB 2017-2018,A1-S-10785,ALEJANDRA PRIETO DAVO,Exploración independiente de cultivo del potencial genómico para la producción de antibióticos novedosos en comunidades microbianas de sedimentos de cenotes de la Península de Yucatán,UNAM - FACULTAD DE QUÍMICA,1500000
